librarian 图书馆员；图书管理员
library 图书馆，藏书室；文库
licence 许可证，执照；特许
lick 舔；卷过；鞭打
lid 盖子；眼睑；限制
lie 躺；说谎；位于；展现
life 生活，生存；寿命
lift 举起；提升；鼓舞；空运；抄袭
light 光；光线；灯；打火机；领悟；浅色；天窗
lightning 闪电的；快速的
like 喜欢；想；愿意
likely 很可能的；合适的；有希望的
limp 柔软的，无力的；软弱的
line 路线，航线；排；绳
linear 线的，线型的；直线的，线状的；长度的
linen 亚麻布，亚麻线；亚麻制品
liner 班轮，班机；衬垫；画线者
lion 狮子；名人；勇猛的人；社交场合的名流
lip 嘴唇；边缘
liquid 液体的；清澈的；明亮的；易变的
liquor 酒，含酒精饮料；溶液；液体；烈酒
list 列表；清单；目录
listen 听，倾听；听从，听信
liter 公升（容量单位）
litre 公升（米制容量单位）
litter 垃圾；轿，担架；一窝（动物的幼崽）；凌乱
little 小的；很少的；短暂的；小巧可爱的
live 活的；生动的；实况转播的；精力充沛的
lively 活泼的；生动的；真实的；生气勃勃的
liver 肝脏；生活者，居民
living 活的；现存的；活跃的；逼真的
living room 客厅；起居室
loaf 条，一条面包；块；游荡
local 局部；当地居民；本地新闻
locality 所在；位置；地点
lock 锁，锁上；隐藏
locker 柜，箱；上锁的人；有锁的橱柜；锁扣装置；有锁的存物柜
locomotive 火车头的；运动的；移动的
lodge 旅馆；门房；集会处；山林小屋
lofty 高的；崇高的；高级的；高傲的
lonely 寂寞的；偏僻的
long 长时间； 长音节；（服装的）长尺寸；长裤
longitude 经度；经线
look 看；期待；注意；面向；看上去像
loop 打环；翻筋斗
loose 宽松的；散漫的；不牢固的；不精确的
lord 主；上帝
lorry （英）卡车； 货车；运料车
lose 浪费；使沉溺于；使迷路；遗失；错过
loss 减少；亏损；失败；遗失
lot 份额；许多；命运；阄
loud 大声的，高声的；不断的；喧吵的
love 恋爱；亲爱的；酷爱；喜爱的事物；爱情，爱意；疼爱；热爱；爱人，所爱之物
lovely 可爱的；令人愉快的；爱恋的；秀丽的，优美的
lover 爱人，恋人；爱好者
low 低的，浅的；卑贱的；粗俗的；消沉的
lower 减弱，减少；放下，降下；贬低
lubricate 润滑；涂油；起润滑剂作用
luck 运气；幸运；带来好运的东西
lucky 幸运的；侥幸的
lunar 月亮的，月球的；阴历的；银的；微亮的
lunch 午餐
lung 肺；呼吸器
lyric 抒情的；吟唱的
machine 机械，机器；机构；机械般工作的人
mad 疯狂的；发疯的；愚蠢的；着迷的
madam 夫人；女士；鸨母
magazine 杂志；弹药库；胶卷盒
magic 巫术；魔法；戏法
magistrate 地方法官；文职官员；治安推事
magnet 磁铁； 磁体；磁石
magnetic 地磁的；有磁性的；有吸引力的
magnify 放大；赞美；夸大
maid 女仆；少女
maiden 未婚的，处女的；初次的
mail 邮件；邮政，邮递；盔甲
mailman 邮差，邮递员
main 主要部分，要点；体力；总管道
mainland 大陆；本土
majesty 威严；最高权威，王权；雄伟；权威
major 主要的；重要的；主修的；较多的
make 使得；进行；布置，准备，整理；制造；认为；获得；形成；安排；引起；构成
male 男性的；雄性的；有力的
malignant 恶性的；有害的；有恶意的
mammal 哺乳动物
man 人；男人；人类；丈夫；雇工
maneuver 机动；演习；策略；调遣
manner 方式；习惯；种类；规矩；风俗
manoeuvre 调动；演习；用策略
manual 手工的；体力的
many 许多；许多人
map 映射；计划；绘制地图；确定基因在染色体中的位置
marble 大理石；大理石制品；弹珠
marital 婚姻的；夫妇间的
mark 标志；马克；符号；痕迹；分数
market 市场；行情；股票市场；市面；集市；销路；商店
marriage 结婚；婚姻生活；密切结合，合并
married 已婚的，有配偶的；婚姻的，夫妇的；密切结合的
marry 嫁；娶；与……结婚
marvellous 不可思议的；惊人的
marvelous 了不起的；非凡的；令人惊异的；不平常的
marxist 马克思主义者
mash 饲料；糊状物；麦芽浆
massacre 残杀；彻底击败
mat 垫；垫子；衬边
match 使比赛；使相配；敌得过，比得上；相配；与…竞争
mate 助手，大副；配偶；同事；配对物
material 重要的；物质的，实质性的；肉体的
math 数学（等于mathematics）
maths 数学（等于mathematics）
matter 物质；事件
may 
maybe 也许；可能；大概
me 我（宾格）
meadow 草地；牧场
meal 一餐，一顿饭；膳食
mean 平均的；卑鄙的；低劣的；吝啬的
meaning 意义；含义；意图
means 手段；方法；财产
measure 测量；措施；程度；尺寸
meat 肉，肉类（食用）
media 媒体；媒质（medium的复数）；血管中层；浊塞音；中脉
mediate 调解；斡旋；居中
meditation 冥想；沉思，深思
meet 满足；遇见；对付
meeting 会议；会见；集会；汇合点
melody 旋律；歌曲；美妙的音乐
melon 瓜；甜瓜；大肚子；圆鼓鼓像瓜似的东西
member 成员；会员；议员
memo 备忘录
memorandum 备忘录；便笺
memorial 纪念碑，纪念馆；纪念仪式；纪念物
memory 记忆，记忆力；内存， 存储器；回忆
mention 提到，谈到；提及，论及；说起
mentor 指导者，良师益友
menu 菜单
merchandise 商品；货物
merchant 商人，批发商；店主
merge 合并；使合并；吞没
merry 愉快的；微醉的；嬉戏作乐的
mess 混乱；食堂，伙食团；困境；脏乱的东西
message 消息；差使；启示；预言；广告词
messenger 报信者，送信者；先驱
metaphor 暗喻，隐喻；比喻说法
meter 米；仪表； 公尺；韵律
method 方法；条理；类函数
metre 米；公尺；韵律
metric 公制的；米制的；公尺的
microphone 扩音器，麦克风
middle 中间的，中部的；中级的，中等的
midst 当中，中间
might 力量；威力；势力
migrate 移动；随季节而移居；移往
mile 英里；一英里赛跑；较大的距离
militant 好战的
milk 牛奶；乳状物
millimeter 毫米
millimetre 毫米；公厘
million 百万；无数
millionaire 百万富翁；大富豪
mind 理智，精神；意见；智力；记忆力
mine 矿，矿藏；矿山，矿井；地雷，水雷
mingle 混合；交往
miniature 微型的，小规模的
minimise 使缩到最小；成极小；求最小值
ministry （政府的）部门
minority 少数民族；少数派；未成年
minus 减，减去
minute 分，分钟；片刻，一会儿；备忘录，笔记；会议记录
miracle 奇迹，奇迹般的人或物；惊人的事例
mirror 镜子；真实的写照；榜样
mischief 恶作剧；伤害；顽皮；不和
misfortune 不幸；灾祸，灾难
miss 女士，小姐，年轻未婚女子
missile 导弹；投射物
missing 失踪的；缺少的
missionary 传教的；传教士的
mist 薄雾；视线模糊不清；模糊不清之物
mistake 错误；误会；过失
mistress 情妇；女主人；主妇；女教师；女能人
misunderstand 误解；误会
mix 配制；混淆；使混和；使结交
moan 抱怨，悲叹；呻吟
mob 暴民，暴徒；民众；乌合之众
mobile 可移动的；机动的；易变的；非固定的
mobilise 动员；调动；使流通
mobilize 动员，调动；集合，组织；使…流通；使…松动
model 模型；典型；模范；模特儿；样式
modern 现代的，近代的；时髦的
modernisation <主英>=modernization
modest 谦虚的，谦逊的；适度的；端庄的；羞怯的
module 模块；组件；模数
moist 潮湿的；多雨的；含泪的
moisture 水分；湿度；潮湿；降雨量
mold 塑造；使发霉；用模子制作
moment 片刻，瞬间，时刻；重要，契机
monday 星期一
money 钱；货币；财富
monkey 猴子；顽童
monotonous 单调的，无抑扬顿挫的；无变化的
month 月，一个月的时间
monument 纪念碑；历史遗迹；不朽的作品
mood 情绪，语气；心境；气氛
moon 月亮；月球；月光；卫星
moral 道德的；精神上的；品性端正的
morality 道德；品行，美德
more 更多；此外；更大程度地
morning 早晨；黎明；初期
mortal 凡人的；致死的；终有一死的；不共戴天的
mosaic 摩西的；拼成的；嵌花式的
mosquito 蚊子
moss 苔藓；泥沼
most 最；非常，极其；最多；几乎
motel 汽车旅馆
mother 母亲；大娘；女修道院院长
motion 动作；移动；手势；请求；意向；议案
mountain 山；山脉
mourn 哀悼；忧伤；服丧
mouse 鼠标；老鼠；胆小羞怯的人
mouth 口，嘴；河口
move 移动；步骤；迁居；策略
movement 运动；活动；运转；乐章
movie 电影；电影院；电影业
much 非常，很
mud 弄脏；用泥涂
mug 杯子；脸；苦读者
multiply 乘；使增加；使繁殖；使相乘
murmur 低语；低语声；低声抱怨；潺潺声
muscle 肌肉；力量
muscular 肌肉的；肌肉发达的；强健的
mushroom 蘑菇，伞菌；蘑菇形物体；暴发户
music 音乐，乐曲
musical 音乐的；悦耳的
musician 音乐家
must 必须，一定；可以，应当；很可能
mute 哑的；沉默的；无声的
mutter 咕哝；喃喃自语
my 我的
myself 我自己；我亲自；我的正常的健康状况和正常情绪
nail 钉；使固定；揭露
naked 裸体的；无装饰的；无证据的；直率的
name 名称，名字；姓名；名誉
namely 也就是；即是；换句话说
nap 小睡，打盹儿；细毛；孤注一掷
napkin 餐巾；餐巾纸；尿布
narrow 狭窄的，有限的；勉强的；精密的；度量小的
nation 国家；民族；国民
national 国家的；国民的；民族的；国立的
nationality 国籍，国家；民族；部落
native 本国的；土著的；天然的；与生俱来的；天赋的
nature 自然；性质；本性；种类
naughty 顽皮的，淘气的；不听话的；没规矩的；不适当的；下流的
naval 海军的；军舰的
navigation 航行；航海
near 近的；亲近的；近似的
nearly 差不多，几乎；密切地
neat 灵巧的；整洁的；优雅的；齐整的；未搀水的；平滑的
necessitate 使成为必需，需要；迫使
neck 脖子；衣领；海峡
need 需要，要求；缺乏；必要之物
needle 针；指针；刺激；针状物
neighbor 邻居
neighbourhood 邻近；周围；邻居关系；附近一带
neither 也不；既不
nephew 侄子；外甥
nerve 神经；勇气； 叶脉
nest 巢，窝；安乐窝；温床
net 网；网络；净利；实价
network 网络；广播网；网状物
never 从未；决不
new 新的，新鲜的；更新的；初见的
news 新闻，消息；新闻报导
next 然后；下次；其次
nice 精密的；美好的；细微的；和蔼的
nickel 镍；镍币；五分镍币
niece 外甥女，侄女
night 夜晚，晚上；黑暗，黑夜
nine 九，九个
nineteen 十九
ninety 九十
no 不
nobody 无人，没有人；没有任何人
nod 点头；打盹；摆动
noise 噪音；响声；杂音
noisy .嘈杂的；喧闹的；聒噪的
nominal 名义上的；有名无实的； 票面上的
nominate 推荐；提名；任命；指定
none 没有人；一个也没有；没有任何东西
noodle 面条；笨蛋
noon 中午；正午；全盛期
nor 也不；也不是
norm 标准，规范
normalisation normalise的变形
normalization 正常化；标准化；正规化；常态化
north 
northeast 东北的；向东北的；来自东北的
northern 北部的；北方的
northwest 西北的；向西北的；来自西北的
nose 鼻子；嗅觉；突出的部分；探问
nostalgic 怀旧的；乡愁的
not 表示否定，不
notable 值得注意的，显著的；著名的
note 笔记；音符；票据；注解；纸币；便笺；照会；调子
notebook 笔记本，笔记簿；手册
nothing 没什么；毫不
notify 通告，通知；公布
notorious 声名狼藉的，臭名昭著的
notwithstanding 尽管，仍然
noun 名词
nourish 滋养；怀有；使健壮
novel 新奇的；异常的
november 十一月
now 现在；如今；立刻
nowadays 现今；时下
nucleus 核，核心；原子核
nuisance 讨厌的人；损害；麻烦事；讨厌的东西
numb 使麻木；使发愣；使失去感觉
number 数；（杂志等的）期；号码；数字；算术
nurse 看护，护理；照顾；培养；给…喂奶
nursery 苗圃；托儿所；温床
nut 螺母，螺帽；坚果；难对付的人，难解的问题
nylon 尼龙， 聚酰胺纤维；尼龙袜
o'clock …点钟（等于of the clock）
oak 橡树；橡木色；橡木家具
oar 桨；橹；桨手
oath 誓言，誓约；诅咒，咒骂
obedience 顺从；服从；遵守
object 目标；物体；客体；宾语
obsolete 废弃的；老式的
obstruct 妨碍；阻塞；遮断
obstruction 障碍；阻碍；妨碍
occasional 偶然的；临时的；特殊场合的
ocean 海洋；大量；广阔
october 十月
odor 气味；名声
odour 气味；声誉
of 关于；属于；…的；由…组成的
off 离开；脱落
offend 冒犯；使…不愉快
offensive 攻击的；冒犯的；无礼的；讨厌的
office 办公室；政府机关；官职；营业处
offset 抵消，补偿；平版印刷；支管
often 常常，时常
oftentimes 时常地
oil 油；石油；油画颜料
ok 好的；不错的
okay 可以；对；很好地
old 陈旧的，古老的；年老的
on 向前地；作用中，行动中；继续着
once 一次；曾经
one 一个人；任何人
oneself 自己；亲自
onion 洋葱；洋葱头
only 只，仅仅；不料
onto 在…之上；对…了解；映射到…上
opaque 不透明的；不传热的；迟钝的
open 公开的；敞开的；空旷的；坦率的；营业着的
opera 歌剧；歌剧院；歌剧团
opinion 意见；主张
oppress 压迫，压抑；使……烦恼；使……感到沉重
optical 光学的；眼睛的，视觉的
optimum 最适宜的
optional 可选择的，随意的
or 或，或者；还是
oral 口试
orange 橙色的；橘色的
orchard 果园；果树林
order 命令；顺序；规则； 定单
ore 矿；矿石
organ 器官；机构；风琴；管风琴；嗓音
organisation 组织；团体（等于organization）
organise 组织起来；组织工会
orient 使适应；确定方向；使朝东
oriental 东方的；东方人的
orientation 方向；定向；适应；情况介绍；向东方
orphan 孤儿的；无双亲的
orthodox 正统的；传统的；惯常的；东正教的
other 其他的，另外的
otherwise 否则；另外；在其他方面
ought to 应该；应当；（表示期望或可能发生的事）应该；（表示劝告或建议）应该
ounce 盎司；少量；雪豹
our 我们的
ours 我们的
ourselves 我们自己；我们亲自
out 出现；在外；出局；出声地；不流行地
outfit 机构；用具；全套装备
outing 远足；短途旅游；体育比赛
outside 外面的，外部的；外来的
outskirts 市郊，郊区
outstanding 杰出的；显著的；未解决的；未偿付的
outward 向外的；外面的；公开的；外服的；肉体的
oval 椭圆的；卵形的
oven 炉，灶；烤炉，烤箱
over 结束；越过；从头到尾
overcoat 大衣，外套
overflow 溢出；泛滥；充溢
overhaul 分解检查，大修；追上并超过
overhear 无意中听到；偷听
overnight 通宵；突然；昨晚
overt 明显的；公然的；蓄意的
overtake 赶上；压倒；突然来袭
overthrow 推翻；倾覆；瓦解
overtime 加班时间；延长时间；加时赛
overwhelm 淹没；压倒；受打击；覆盖；压垮
owe 欠；感激；应给予；应该把……归功于
owing to 由于；因为
owl 猫头鹰；枭；惯于晚上活动的人
own 拥有；承认
owner 所有者；物主
ox 牛；公牛
oxide 氧化物
ozone 臭氧；新鲜的空气
pace 一步；步速；步伐；速度
pack 包装；一群；背包；包裹；一副
package 包，包裹；套装软件， 程序包
packet 数据包，信息包；小包，小捆
pact 协定；公约；条约；契约
pad 衬垫；护具；便笺簿；填补
paddle 划桨；明轮翼
page 页；记录；大事件，时期；男侍者
pain 疼痛；努力
painful 痛苦的；疼痛的；令人不快的
painter 画家；油漆匠
pair 一对，一双，一副
pale 前哨；栅栏；范围
palm 手掌；棕榈树；掌状物
pamphlet 小册子
pan 平底锅；盘状的器皿；淘盘子，金盘，秤盘
panda 熊猫；猫熊
panorama 全景，全貌；全景画；概论
pant 气喘；喘息；喷气声
pants 裤子
paper 纸；论文；文件；报纸
paperback 平装本；廉价本
parade 游行；阅兵；炫耀；行进；阅兵场
paradigm 范例；词形变化表
paragraph 段落；短评；段落符号
paralyze 使麻痹；使瘫痪
parameter 参数；系数；参量
parasite 寄生虫；食客
pardon 原谅；赦免；宽恕
parent 父亲（或母亲）；父母亲；根源
park 公园； 停车场
part 部分；角色；零件；一些；片段
partner 伙伴；合伙人；配偶
party 政党，党派；聚会，派对；当事人
pass 及格；经过；护照；途径；传球
passage 一段（文章）；走廊；通路
passenger 旅客；乘客；过路人；碍手碍脚的人
passerby 行人，过路人
passport 护照，通行证；手段
past 过去；往事
paste 面团，膏；糊状物， 浆糊
pasture 草地；牧场；牧草
pat 轻拍；小块；轻拍声
patch 眼罩；斑点；碎片；小块土地
path 道路；小路；轨道
pathetic 可怜的，悲哀的；感伤的；乏味的
patriotic 爱国的
patron 赞助人；保护人；主顾
pattern 模式；图案；样品
pavement 人行道
paw 爪子；手
pay 工资，薪水；付款；报答
pea 豌豆
peace 和平；平静；和睦；秩序
peaceful 和平的，爱好和平的；平静的
peach 桃子；桃树；桃红色；受人喜欢的人（或物）
peanut 花生
pear 梨树；梨子
peasant 农民；乡下人
pebble 卵石；水晶透镜
pedal 踏板；脚蹬子
pedestrian 行人；步行者
peel 皮
peep 偷看；隐约看见，瞥见
pen 钢笔；作家；围栏
pencil 铅笔；笔状物
pendulum 钟摆；摇锤；摇摆不定的事态
penetrate 渗透；刺入；看透
penny （美）分；便士
people 人；人类；民族；公民
pepper 胡椒；辣椒；胡椒粉
per 每；经；按照；每一
per cent 每一百中
percent 百分比，百分率；部分；百分数
perfect 完成式
perfume 香水；香味
perhaps 假定；猜想；未定之事
period 周期，期间；时期；月经；课时；（语法学）句点，句号
periodical 期刊；杂志
perish 死亡；毁灭；腐烂；枯萎
permeate 渗透，透过；弥漫
perplex 使困惑，使为难；使复杂化
persecute 迫害；困扰；同…捣乱
persevere 坚持；不屈不挠；固执己见（在辩论中）
person 人；身体；容貌，外表；人称
personal 人事消息栏；人称代名词
pest 害虫；有害之物；讨厌的人
pet 宠物；生气；受宠爱的人
petition 请愿；请愿书；祈求； 诉状
petty 琐碎的；小气的；小规模的
pharmacy 药房；配药学，药剂学；制药业；一批备用药品
phone 电话；耳机，听筒
photo 照片
phrase 短语, 习语, 措辞, 乐句
physiology 生理学；生理机能
piano 钢琴
pick 选择；鹤嘴锄；挖；掩护
pickup 收集，整理；小卡车；拾起；搭车者；偶然结识者
picnic 野餐
picture 照片，图画；影片；景色；化身
pie 馅饼；饼图；爱说话的人
piece 块；件；篇；硬币
pierce 刺穿；洞察；响彻；深深地打动
pig 猪；猪肉
pigeon 鸽子
pill 药丸；弹丸，子弹；口服避孕药
pillar 柱子，柱形物；栋梁；墩
pillow 枕头
pilot 飞行员；领航员
pin 大头针，别针，针；栓；琐碎物
pinch 匮乏；少量；夹痛
pine 松树；凤梨，菠萝
pink 粉红色；化身，典范；石竹花；头面人物
pint 品脱；一品脱的量；一品脱牛奶或啤酒
pirate 海盗；盗版；侵犯专利权者
pistol 手枪；信号枪
piston 活塞
pitch 沥青；音高；程度；树脂；倾斜；投掷；球场
pity 怜悯，同情；遗憾
place 地方；住所；座位
plagiarism 剽窃；剽窃物
plaintiff 原告
plan 计划；平面图
plane 飞机；平面；程度，水平
plantation 栽植；殖民；大农场
plaster 石膏；灰泥；膏药
plateau 高原
play 游戏；比赛；剧本
playground 运动场，操场；游乐场
plea 恳求，请求；辩解，辩护；借口，托辞
please 请（礼貌用语）
pleasure 快乐；希望；娱乐；令人高兴的事
plenty 丰富，大量；充足
plight 困境；境况；誓约
plough 犁；耕地（等于plow）
plow 犁；似犁的工具；北斗七星
plumber 水管工；堵漏人员
plural 复数
plus 加，加上
pneumonia 肺炎
pocket 口袋；钱；容器
poem 诗
poet 诗人
point 要点；得分；标点； 尖端
poke 戳；刺；袋子；懒汉
polar 极面；极线
pole 
police 警察，警方；治安
policeman 警察，警员； 淀帚（橡皮头玻璃搅棒）
policewoman 女警察；女警官
policy 政策，方针；保险单
polite 有礼貌的，客气的；文雅的；上流的；优雅的
pollute 污染；玷污；败坏
pond 池塘
ponder 考虑；沉思
pool 联营；撞球；水塘；共同资金
poor 贫穷的；可怜的；贫乏的；卑鄙的
pop 卖点广告（Point of Purchase）
pope 教皇，罗马教皇；权威，大师
popular 流行的，通俗的；受欢迎的；大众的；普及的
population 人口； 种群， 群体；全体居民
porcelain 瓷；瓷器
porch 门廊；走廊
pork 猪肉
port 港口，口岸；（计算机的）端口；左舷；舱门
portable 手提式打字机
porter 门房；服务员；行李搬运工；守门人
portfolio 公文包；文件夹；证券投资组合；部长职务
possible 可能性；合适的人；可能的事物
post 岗位；邮件；标杆
postage 邮资，邮费
postcard 明信片
poster 海报，广告；招贴
postman 邮递员；邮差
pot 壶；盆；罐
potato 土豆， 马铃薯
poultry 家禽
pound 英镑；重击，重击声；兽栏；拘留所
powder 粉；粉末； 火药；尘土
power 力量，能力；电力，功率；政权，势力； 幂
powerful 强大的；强有力的
practice 实践；练习；惯例
practise 练习，实践；实施，实行；从事
pray 祈祷；请；恳求
prayer 祈祷，祷告；恳求；祈祷文
precedent 先例；前例
precious 宝贵的；珍贵的；矫揉造作的
precise 精确的；明确的；严格的
preclude 排除；妨碍；阻止
predict 作出预言；作预料，作预报
predominant 主要的；卓越的；支配的；有力的；有影响的
prefer 更喜欢；宁愿；提出；提升
prepare 准备；使适合；装备；起草
preposition 介词；前置词
president 总统；董事长；校长；主席
press 压；按；新闻；出版社； 印刷机
pressure 压力；压迫， 压强
presume 相信；擅自行为
pretext 借口；托辞
pretty 有吸引力的事物（尤指饰品）；漂亮的人
prevent 预防，防止；阻止
price 价格；价值；代价
priest 牧师；神父；教士
prince 王子，国君；亲王；贵族
princess 公主；王妃；女巨头
prison 监狱；监禁；拘留所
prisoner 囚犯，犯人；俘虏；刑事被告
prize 奖品；奖赏；战利品
probable 很可能的事；大有希望的候选者
problem 难题；引起麻烦的人
proceedings 诉讼；行动（proceeding的复数形式）；会议记录；议程
procession 队伍，行列；一列，一排；列队行进
product 产品；结果； 乘积；作品
professor 教授；教师；公开表示信仰的人
profit 利润；利益
program 程序；计划；大纲
programme 计划，规划；节目；程序
progress 进步，发展；前进
project 工程；计划；事业
projector 投影仪；放映机；探照灯；设计者
promise 许诺，允诺；希望
pronoun 代词
pronounce 发音；宣判；断言
pronunciation 发音；读法
propaganda 宣传；传道总会
propagate 传播；传送；繁殖；宣传
prophet 先知；预言者；提倡者
prospective 预期；展望
prosper 繁荣，昌盛；成功
prosperous 繁荣的；兴旺的
protect 保护，防卫；警戒
protocol 协议；草案；礼仪
prototype 原型；标准，模范
prove 证明是
provide 提供；规定；准备；装备
province 省；领域；职权
proximate 近似的；最近的
psychiatry 精神病学；精神病治疗法
pub 酒馆；客栈
public 公众；社会；公共场所
publicity 宣传，宣扬；公开；广告；注意
publish 出版；发行；刊印
puff 粉扑；泡芙；蓬松；一阵喷烟；肿块；吹嘘，宣传广告
pull 拉，拉绳；拉力，牵引力；拖
pulse 脉冲；脉搏
pump 泵，抽水机；打气筒
punch 冲压机；打洞器；钻孔机
punctual 准时的，守时的；精确的
punish 惩罚；严厉对待；贪婪地吃喝
pupil 学生； 瞳孔；未成年人
puppet 木偶；傀儡；受他人操纵的人
purple 紫色；紫袍
purpose 目的；用途；意志
purse 手提袋； 财力
push 推，决心；大规模攻势；矢志的追求
put 掷；笨蛋；投击；怪人
qualitative 定性的；质的，性质上的
quality 质量， 品质；特性；才能
quantify 量化；为…定量；确定数量
quarantine 检疫；隔离；检疫期；封锁
quarrel 吵架；反目；怨言；争吵的原因；方头凿
quart 夸脱（容量单位）；一夸脱的容器
queen 女王，王后；（纸牌中的）皇后；（蜜蜂等的）蜂王
queer 同性恋者；怪人；伪造的货币
question 问题，疑问；询问；疑问句
questionnaire 问卷；调查表
quick 核心；伤口的嫩肉
quiet 安静；和平
quilt 被子；棉被
quite 很；相当；完全
quiver 颤抖；箭袋；震动
quiz 考查；恶作剧；课堂测验
rabbit 兔子，野兔
race 属，种；种族，人种；家庭，门第
racial 种族的；人种的
rack 齿条；架子；拷问台
racket 球拍；吵闹，喧闹
radiant 光点；发光的物体
radiate 辐射状的，有射线的
radio 收音机；无线电广播设备
radioactive 放射性的；有辐射的
rag 破布；碎屑
raid 袭击；突袭；搜捕；抢劫
rail 铁轨；扶手；横杆；围栏
railroad 铁路；铁路公司
railway （英）铁路；轨道；铁道部门
rain 雨；下雨；雨天；雨季
rainbow 彩虹；五彩缤纷的排列；幻想
raise 高地；上升；加薪
rake 耙子；斜度；钱耙；放荡的人，浪子
rally 集会；回复；公路赛车会
rap 轻敲
rape 强奸，掠夺； 油菜；葡萄渣
rapid 急流；高速交通工具，高速交通网
rarely 很少地；难得；罕有地
rash 皮疹；突然大量出现的事物
rat 鼠；卑鄙小人，叛徒
rate 比率，率；速度；价格；等级
rather 宁可，宁愿；相当
razor 剃刀
reach 范围；延伸；河段；横风行驶
read 阅读；读物
reader 读者；阅读器；读物
reading 阅读，朗读；读物；读数
ready 现款；预备好的状态
real 现实；实数
realise 实现, 认识到, 体会到, 了解, 认清, 使显得逼真, 变卖财产为现钱
reality 现实；实际；真实
realize 实现；认识到；了解；将某物卖得，把变成现钱；变卖
really 实际上，事实上；真正地，真实地；真的吗？（表语气）
realm 领域，范围；王国
reason 理由；理性；动机
reassure 使…安心，使消除疑虑
rebellion 叛乱；反抗；谋反；不服从
recede 后退；减弱
receive 收到；接待；接纳
recent 最近的；近代的
recipe 食谱； 处方；秘诀；烹饪法
reciprocal 倒数；互相起作用的事物
recite 背诵；叙述；列举
reckless 鲁莽的，不顾后果的；粗心大意的
reclaim 改造，感化；再生胶
recognise 认出；承认，认可；识别
recollect 回忆，想起
reconcile 使一致；使和解；调停，调解；使顺从
record 档案，履历；唱片；最高纪录
rectangle 矩形；长方形
rectify 改正；精馏；整流
recycle 再生；再循环；重复利用
red 红色，红颜料；赤字
redeem 赎回；挽回；兑换；履行；补偿；恢复
reduce 减少；缩小；归纳为
redundant 多余的，过剩的；被解雇的，失业的；冗长的，累赘的
reed 芦苇；簧片；牧笛；不可依靠的人
reel 蹒跚；眩晕；旋转
refine 精炼，提纯；改善；使…文雅
reflexion <主英>反射，反射光; 反射作用（等于reflection）
refrigerator 冰箱，冷藏库
refugee 难民，避难者；流亡者，逃亡者
refund 退款；偿还，偿还额
refusal 拒绝；优先取舍权；推却；取舍权
rehearse 排练；预演
rein 缰绳；驾驭；统治；支配
rejoice 高兴；庆祝
relation 关系；叙述；故事；亲属关系
relationship 关系；关联
relativity 相对论；相关性；相对性
relax 放松，休息；松懈，松弛；变从容；休养
relay 继电器；接替，接替人员；驿马
relish 滋味；风味；食欲；开胃小菜；含义；调味品
rely 依靠；信赖
remain 遗迹；剩余物，残骸
remainder 余数，残余；剩余物；其余的人
remember 记得，记起
remind 提醒；使想起
remnant 剩余
removal 免职；移动；排除；搬迁
renew 使更新；续借；续费；复兴；重申
renovate 更新；修复；革新；刷新
rent 租金
repair 修理，修补；修补部位
repay 回报；报复；付还
repeat 重复；副本
repertoire 全部节目；计算机指令系统；（美）某人或机器的全部技能
repetition 重复；背诵；副本
reply 回答； 答辩
report 报告；报道；成绩单
reporter 记者
repression 抑制， 压抑；镇压
reproach 责备；耻辱
reptile 爬行动物；卑鄙的人
research 研究；调查
resemblance 相似；相似之处；相似物；肖像
reservoir 水库；蓄水池
resign 辞去职务
resilient 弹回的，有弹力的
resolute 坚决的；果断的
respect 尊敬，尊重；方面；敬意
respective 分别的，各自的
responsibility 责任，职责；义务
rest 休息，静止；休息时间；剩余部分；支架
restaurant 餐馆； 饭店
restless 焦躁不安的；不安宁的；得不到满足的
restrain 抑制，控制；约束；制止
result 结果；成绩；答案；比赛结果
resultant 合力；结果； 生成物
retention 保留；扣留，滞留；记忆力；闭尿
retire 退休；退隐；退兵信号
retort 反驳，顶嘴；曲颈瓶
retrieve 检索；恢复，取回
retrospect 回顾，追溯
return 返回；报答
revenge 报复；复仇
revolt 反抗；叛乱；反感
rib 肋骨；排骨；肋状物
ribbon 带；缎带；（勋章等的）绶带；带状物；勋表
rice 稻；米饭
rich 富有的；肥沃的；昂贵的
riddle 谜语；粗筛；谜一般的人、东西、事情等
ride 骑；乘坐；交通工具；可供骑行的路；（乘坐汽车等的）旅行；乘骑；（乘车或骑车的）短途旅程；供乘骑的游乐设施
ridge 山脊；山脉；屋脊
ridiculous 可笑的；荒谬的
rifle 步枪；来复枪
right 正确；右边；正义
rim 边，边缘；轮辋；圆圈
ring 戒指；铃声，钟声；拳击场；环形物
riot 暴乱；放纵；蔓延
ripe 熟的，成熟的；时机成熟的
rise 上升；高地；增加；出现
risk 风险；危险；冒险
river 河，江
road 公路，马路；道路；手段
roar 咆哮；吼；轰鸣
robe 长袍，礼服；制服
robot 机器人；遥控设备，自动机械；机械般工作的人
robust 强健的；健康的；粗野的；粗鲁的
rock 岩石；摇滚乐；暗礁
rod 棒；惩罚；枝条；权力
role 角色；任务
roll 卷，卷形物；名单；摇晃
romance 传奇；浪漫史；风流韵事；冒险故事
roof 屋顶；最高处，顶部；最高限度
room 房间；空间；余地；机会；房间里所有的人
root 根；根源；词根；祖先
rope 绳，绳索
